,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members
243,243,23327,space dandy 2nd season,"Comedy, Sci-Fi, Space",TV,13.0,8.27,60918.0
244,244,5365,tsumiki no ie,Drama,Movie,1.0,8.27,45189.0
245,245,3702,detroit metal city,"Comedy, Music",OVA,12.0,8.26,104893.0
246,246,3167,eve no jikan,"Sci-Fi, Slice of Life",ONA,6.0,8.26,99074.0
247,247,7465,eve no jikan movie ,"Sci-Fi, Slice of Life",Movie,1.0,8.26,66376.0
248,248,7054,kaichou wa maid sama ,"Comedy, Romance, School, Shoujo",TV,26.0,8.26,391628.0
249,249,1257,saint seiya meiou hades juuni kyuu hen,"Adventure, Sci-Fi, Shounen",OVA,13.0,8.26,23701.0
250,250,23283,zankyou no terror,"Psychological, Thriller",TV,11.0,8.26,342893.0
251,251,2025,darker than black kuro no keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25.0,8.25,440334.0
252,252,235,detective conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,854.0,8.25,114702.0
253,253,1364,detective conan movie 05 countdown to heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.25,25432.0
254,254,18689,diamond no ace,"Comedy, School, Shounen, Sports",TV,75.0,8.25,81384.0
255,255,22043,fairy tail 2014 ,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102.0,8.25,255076.0
256,256,31988,hibike euphonium 2,"Drama, Music, School",TV,13.0,8.25,47716.0
257,257,20899,jojo no kimyou na bouken stardust crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24.0,8.25,120089.0
258,258,1453,maison ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96.0,8.25,22079.0
259,259,23623,non non biyori repeat,"Comedy, School, Seinen, Slice of Life",TV,12.0,8.26,64230.0
260,260,1559,shijou saikyou no deshi kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50.0,8.25,129112.0
261,261,1382,yuusha ou gaogaigar final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8.0,8.25,5001.0
262,262,23289,gekkan shoujo nozaki kun,"Comedy, Romance, School",TV,12.0,8.24,292622.0
263,263,18,initial d fourth stage,"Action, Cars, Drama, Seinen, Sports",TV,24.0,8.24,41584.0
264,264,4814,junjou romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.24,87617.0
265,265,16662,kaze tachinu,"Drama, Historical, Romance",Movie,1.0,8.24,75359.0
266,266,12031,kingdom,"Action, Historical, Military, Seinen",TV,38.0,8.24,54211.0
267,267,8129,kuragehime,"Comedy, Josei, Slice of Life",TV,11.0,8.24,108053.0
268,268,14513,magi the labyrinth of magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25.0,8.24,317513.0
269,269,2581,mobile suit gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25.0,8.24,120351.0
270,270,30015,relife,"Romance, School, Slice of Life",TV,13.0,8.24,202249.0
271,271,6171,saint seiya the lost canvas meiou shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13.0,8.24,40355.0
272,272,1827,seirei no moribito,"Action, Adventure, Fantasy, Historical",TV,26.0,8.24,106888.0
273,273,25013,akatsuki no yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24.0,8.23,216674.0
274,274,1367,detective conan movie 08 magician of the silver sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.23,23130.0
275,275,27833,durarara x2 ketsu,"Action, Mystery, Supernatural",TV,12.0,8.23,115295.0
276,276,26213,free eternal summer special,"Comedy, School, Slice of Life",Special,1.0,8.23,36091.0
277,277,1974,glass no kamen 2005 ,"Drama, Shoujo",TV,51.0,8.23,17038.0
278,278,8425,gosick,"Drama, Historical, Mystery, Romance",TV,24.0,8.23,232113.0
279,279,12069,hajime no ippo boxer no kobushi,"Comedy, Drama, Shounen, Sports",Special,1.0,8.23,20157.0
280,280,185,initial d first stage,"Action, Cars, Drama, Seinen, Sports",TV,26.0,8.23,68128.0
281,281,18679,kill la kill,"Action, Comedy, School, Super Power",TV,24.0,8.23,508118.0
282,282,2034,lovely complex,"Comedy, Romance, Shoujo",TV,24.0,8.23,235003.0
283,283,437,perfect blue,"Dementia, Drama, Horror, Psychological",Movie,1.0,8.23,117565.0
284,284,721,princess tutu,"Comedy, Fantasy, Magic, Romance",TV,38.0,8.23,73218.0
285,285,12477,sakasama no patema,"Sci-Fi, Seinen",Movie,1.0,8.23,89749.0
286,286,4938,tsubasa shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2.0,8.23,40420.0
287,287,2402,ashita no joe,"Drama, Sports",TV,79.0,8.22,15442.0
288,288,6702,fairy tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175.0,8.22,584590.0
289,289,1566,ghost in the shell stand alone complex solid state society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1.0,8.22,55247.0
290,290,31741,magi sinbad no bouken tv ,"Action, Adventure, Fantasy, Magic, Shounen",TV,13.0,8.22,73480.0
291,291,440,shoujo kakumei utena,"Drama, Fantasy, Psychological, Shoujo",TV,39.0,8.22,77464.0
292,292,4107,tengen toppa gurren lagann movie gurren hen,"Action, Comedy, Mecha",Movie,1.0,8.22,72933.0
293,293,1506,detective conan movie 10 requiem of the detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.21,21789.0
294,294,2759,evangelion 1 0 you are not alone,"Action, Mecha, Sci-Fi",Movie,1.0,8.21,194561.0
295,295,72,full metal panic fumoffu,"Action, Comedy, School",TV,12.0,8.21,171086.0
296,296,3016,ginga eiyuu densetsu arata naru tatakai no overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1.0,8.21,11808.0
297,297,3783,kara no kyoukai 3 tsuukaku zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1.0,8.21,108720.0
298,298,3927,mobile suit gundam 00 second season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25.0,8.21,86972.0
299,299,11597,nisemonogatari,"Comedy, Mystery, Supernatural",TV,11.0,8.21,260062.0
300,300,28025,tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4.0,8.21,111009.0
301,301,24833,ansatsu kyoushitsu tv ,"Action, Comedy, School, Shounen",TV,22.0,8.2,312654.0
302,302,29893,aria the avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3.0,8.2,9500.0
303,303,27663,baby steps 2nd season,"Romance, School, Shounen, Sports",TV,25.0,8.2,36251.0
304,304,1482,d gray man,"Action, Adventure, Comedy, Shounen",TV,103.0,8.2,334399.0
305,305,3371,ginga eiyuu densetsu gaiden senoku no hoshi senoku no hikari,"Action, Military, Sci-Fi, Space",OVA,24.0,8.2,8621.0
306,306,25313,gintama jump festa 2014 special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1.0,8.2,13764.0
307,307,1430,lupin iii cagliostro no shiro,"Adventure, Comedy, Shounen",Movie,1.0,8.2,32732.0
308,308,33051,mobile suit gundam iron blooded orphans 2nd season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25.0,8.2,21210.0
309,309,7720,ookiku furikabutte natsu no taikai hen,"Comedy, Sports",TV,13.0,8.2,22190.0
310,310,1914,saiunkoku monogatari 2nd season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39.0,8.2,23160.0
311,311,20371,sekaiichi hatsukoi movie yokozawa takafumi no baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1.0,8.2,23045.0
312,312,15039,ano hi mita hana no namae wo bokutachi wa mada shiranai movie,"Drama, Slice of Life, Supernatural",Movie,1.0,8.19,95241.0
313,313,2164,dennou coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26.0,8.19,76860.0
314,314,237,eureka seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50.0,8.19,239570.0
315,315,2449,ghost in the shell stand alone complex the laughing man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1.0,8.19,21435.0
316,316,10643,gintama dai hanseikai,"Action, Comedy, Parody, Samurai",Special,1.0,8.19,14728.0
317,317,17739,hidamari sketch sae hiro sotsugyou hen,"Comedy, School, Slice of Life",OVA,2.0,8.19,5959.0
318,318,135,hikaru no go,"Comedy, Game, Shounen, Supernatural",TV,75.0,8.19,69000.0
319,319,6045,kimi ni todoke,"Romance, School, Shoujo, Slice of Life",TV,25.0,8.19,309339.0
320,320,16001,kokoro connect michi random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4.0,8.19,106989.0
321,321,6211,tokyo magnitude 8 0,Drama,TV,11.0,8.19,121349.0
322,322,232,cardcaptor sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70.0,8.18,181249.0
323,323,4789,ef a tale of melodies ,"Drama, Mystery, Romance, Supernatural",TV,12.0,8.18,103657.0
324,324,16918,gin no saji,"Comedy, School, Shounen, Slice of Life",TV,11.0,8.18,116261.0
325,325,16,hachimitsu to clover,"Comedy, Drama, Josei, Romance",TV,24.0,8.18,130646.0
326,326,1486,kodomo no omocha tv ,"Comedy, Drama, Romance, Shoujo",TV,102.0,8.18,27893.0
327,327,24997,love live the school idol movie,"Music, School, Slice of Life",Movie,1.0,8.18,38118.0
328,328,32902,mahoutsukai no yome hoshi matsu hito,"Fantasy, Magic",OVA,3.0,8.18,43372.0
329,329,8063,sekaiichi hatsukoi ova,"Comedy, Drama, Romance, Shounen Ai",OVA,2.0,8.18,35225.0
330,330,25879,working ,"Comedy, Romance, Slice of Life",TV,13.0,8.18,80763.0
331,331,889,black lagoon,"Action, Seinen",TV,12.0,8.17,332562.0
332,332,21419,detective conan movie 18 the sniper from another dimension,"Action, Mystery, Police, Shounen",Movie,1.0,8.17,12151.0
333,333,2952,final fantasy vii advent children complete,"Action, Fantasy, Super Power",OVA,1.0,8.17,77111.0
334,334,934,higurashi no naku koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26.0,8.17,359494.0
335,335,12189,hyouka,"Mystery, School, Slice of Life",TV,22.0,8.17,372246.0
336,336,731,interstella5555 the 5tory of the 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1.0,8.17,31464.0
337,337,1530,kanon 2006 ,"Drama, Romance, Slice of Life, Supernatural",TV,24.0,8.17,163171.0
338,338,9656,kimi ni todoke 2nd season,"Romance, School, Shoujo, Slice of Life",TV,12.0,8.17,171866.0
339,339,20507,noragami,"Action, Adventure, Shounen, Supernatural",TV,12.0,8.17,515378.0
340,340,31149,persona 3 the movie 4 winter of rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1.0,8.17,13359.0
341,341,4918,xxxholic shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2.0,8.17,40401.0
342,342,14075,zetsuen no tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24.0,8.17,259900.0
343,343,4772,aria the origination sono choppiri himitsu no basho ni ,"Comedy, Shounen, Slice of Life",Special,1.0,8.16,11961.0
344,344,781,detective conan movie 03 the last wizard of the century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.16,26799.0
345,345,1363,detective conan movie 04 captured in her eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.16,25461.0
346,346,223,dragon ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153.0,8.16,316102.0
347,347,2004,hanada shounen shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25.0,8.16,6321.0
348,348,25649,junjou romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.16,39866.0
349,349,153,juuni kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45.0,8.16,66646.0
350,350,5029,major movie yuujou no winning shot,"Action, Shounen, Sports",Movie,1.0,8.16,9943.0
351,351,302,mirai shounen conan,"Adventure, Drama, Sci-Fi",TV,26.0,8.16,15557.0
352,352,8740,one piece film strong world episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1.0,8.16,33862.0
353,353,5682,phantom requiem for the phantom,"Action, Drama, Seinen, Thriller",TV,26.0,8.16,159105.0
354,354,21647,tamako love story,"Comedy, Romance, Slice of Life",Movie,1.0,8.16,72708.0
355,355,16049,toaru kagaku no railgun s,"Action, Sci-Fi, Super Power",TV,24.0,8.16,137105.0
356,356,1065,touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101.0,8.16,12833.0
357,357,18179,yowamushi pedal,"Comedy, Drama, Shounen, Sports",TV,38.0,8.16,91138.0
358,358,47,akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1.0,8.15,215897.0
359,359,4901,black lagoon roberta 039 s blood trail,"Action, Seinen",OVA,5.0,8.15,108099.0
360,360,23199,durarara x2 shou,"Action, Mystery, Supernatural",TV,12.0,8.15,189407.0
361,361,32122,gintama jump festa 2015 special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1.0,8.15,7923.0
362,362,30415,high speed free starting days,"School, Slice of Life, Sports",Movie,1.0,8.15,24310.0
363,363,851,kyou kara ore wa ,"Comedy, Shounen",OVA,10.0,8.15,7954.0
364,364,10049,nurarihyon no mago sennen makyou,"Action, Demons, Shounen, Supernatural",TV,24.0,8.15,75612.0
365,365,1943,paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1.0,8.15,163308.0
366,366,4053,prince of tennis the national tournament finals,"Comedy, School, Shounen, Sports",OVA,7.0,8.15,21020.0
367,367,846,school rumble ni gakki,"Comedy, Romance, School, Shounen",TV,26.0,8.15,93095.0
368,368,9926,sekaiichi hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.15,94820.0
369,369,31173,akagami no shirayuki hime 2nd season,"Drama, Fantasy, Romance, Shoujo",TV,12.0,8.14,80862.0
370,370,4059,clannad mou hitotsu no sekai tomoyo hen,"Drama, Romance, School, Slice of Life",Special,1.0,8.14,160423.0
371,371,589,ginga nagareboshi gin,"Action, Adventure, Drama, Shounen",TV,21.0,8.14,10575.0
372,372,15059,initial d fifth stage,"Action, Cars, Drama, Seinen, Sports",TV,14.0,8.14,26711.0
373,373,7791,k on ,"Comedy, Music, School, Slice of Life",TV,26.0,8.14,246276.0
374,374,17265,log horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25.0,8.14,387100.0
375,375,20815,sekaiichi hatsukoi valentine hen,"Comedy, Romance, Shounen Ai",Movie,1.0,8.14,13454.0
376,376,535,slayers next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26.0,8.14,39832.0
377,377,2563,aria the ova arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1.0,8.13,20629.0
378,378,9963,detective conan movie 15 quarter of silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1.0,8.13,17165.0
379,379,32551,digimon adventure tri 3 kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1.0,8.13,20989.0
380,380,2951,gintama nanigoto mo saiyo ga kanjin nano de tasho senobisuru kurai ga choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1.0,8.13,29331.0
381,381,2762,igano kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24.0,8.13,5063.0
382,382,14713,kamisama hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13.0,8.13,189641.0
383,383,14807,kara no kyoukai mirai fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1.0,8.13,41168.0
384,384,81,mobile suit gundam the 08th ms team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12.0,8.13,34177.0
385,385,9204,omae umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1.0,8.13,6645.0
386,386,31098,ushio to tora tv 2nd season,"Comedy, Demons, Shounen, Supernatural",TV,13.0,8.13,43916.0
387,387,1023,wolf 039 s rain ova,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4.0,8.13,37679.0
388,388,33253,ajin 2nd season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13.0,8.12,51382.0
389,389,24921,aoki hagane no arpeggio ars nova cadenza,"Action, Sci-Fi, Seinen",Movie,1.0,8.12,12353.0
390,390,1471,city hunter 2,"Action, Comedy, Mystery, Shounen",TV,63.0,8.12,8199.0
391,391,27831,durarara x2 ten,"Action, Mystery, Supernatural",TV,12.0,8.12,132506.0
392,392,2924,ef a tale of memories ,"Drama, Mystery, Romance",TV,12.0,8.12,151106.0
393,393,4672,ghost in the shell 2 0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1.0,8.12,51789.0
394,394,2448,ghost in the shell stand alone complex 2nd gig individual eleven,"Action, Mecha, Sci-Fi",Special,1.0,8.12,16614.0
395,395,3907,ginga sengoku gunyuuden rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52.0,8.12,5308.0
396,396,186,initial d second stage,"Action, Cars, Drama, Seinen, Sports",TV,13.0,8.12,45825.0
397,397,10080,kami nomi zo shiru sekai ii,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12.0,8.12,194300.0
398,398,30885,noragami aragoto ova,"Action, Adventure, Shounen",OVA,2.0,8.12,58075.0
399,399,21469,stand by me doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1.0,8.12,5712.0
400,400,9941,tiger amp bunny,"Action, Comedy, Mystery, Super Power",TV,25.0,8.12,104075.0
401,401,14813,yahari ore no seishun love comedy wa machigatteiru ,"Comedy, Drama, Romance, School",TV,13.0,8.12,353876.0
402,402,6421,fullmetal alchemist brotherhood specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4.0,8.11,67962.0
403,403,21855,hanamonogatari,"Comedy, Mystery, Supernatural",TV,5.0,8.11,124886.0
404,404,11739,kimi to boku 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13.0,8.11,44564.0
405,405,2159,ookiku furikabutte,"Comedy, Sports",TV,25.0,8.11,49599.0
406,406,28297,ore monogatari ,"Comedy, Romance, Shoujo",TV,24.0,8.11,200833.0
407,407,29831,tamayura sotsugyou shashin part 4 ashita,"Comedy, Drama, Slice of Life",Movie,1.0,8.1,3187.0
408,408,2154,tekkon kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1.0,8.11,46018.0
409,409,6505,there she is ,"Comedy, Romance",ONA,5.0,8.11,13935.0
410,410,861,xxxholic,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24.0,8.11,150872.0
411,411,1689,byousoku 5 centimeter,"Drama, Romance, Slice of Life",Movie,3.0,8.1,324035.0
412,412,34103,danganronpa 3 the end of kibougamine gakuen kibou hen,"Action, Horror, Mystery, Psychological",Special,1.0,8.1,29969.0
413,413,3665,ginga eiyuu densetsu gaiden rasen meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28.0,8.1,7712.0
414,414,9996,hyouge mono,"Historical, Samurai, Seinen",TV,39.0,8.1,10649.0
415,415,7711,karigurashi no arrietty,Fantasy,Movie,1.0,8.1,97910.0
416,416,77,mahou shoujo lyrical nanoha a 039 s,"Action, Comedy, Drama, Magic, Super Power",TV,13.0,8.1,41685.0
417,417,401,rurouni kenshin meiji kenkaku romantan seisou hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2.0,8.1,49454.0
418,418,32093,tanaka kun wa itsumo kedaruge,"Comedy, School, Slice of Life",TV,12.0,8.1,101335.0
419,419,12113,berserk ougon jidai hen ii doldrey kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1.0,8.09,66721.0
420,420,7338,darker than black kuro no keiyakusha gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4.0,8.09,136135.0
421,421,32613,elsword el lady,"Action, Fantasy",ONA,12.0,8.11,3846.0
422,422,3014,ginga eiyuu densetsu waga yuku wa hoshi no taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1.0,8.09,15069.0
423,423,645,hikaru no go journey to the north star cup,"Game, Shounen",Special,1.0,8.09,13901.0
424,424,11135,hybrid child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4.0,8.09,26036.0
425,425,5781,isekai no seikishi monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13.0,8.09,72021.0
426,426,13767,junjou romantica ova,"Comedy, Drama, Romance, Shounen Ai",OVA,2.0,8.09,23192.0
427,427,5678,kobato ,"Comedy, Drama, Fantasy",TV,24.0,8.09,88986.0
428,428,6774,kuuchuu buranko,"Comedy, Drama, Psychological, Seinen",TV,11.0,8.09,41521.0
429,429,1089,macross do you remember love ,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1.0,8.09,19240.0
430,430,25161,one piece 3d2y ace no shi wo koete luffy nakama tono chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1.0,8.09,30516.0
431,431,995,prince of tennis the national tournament,"Action, Comedy, Shounen, Sports",OVA,13.0,8.09,25170.0
432,432,2752,prince of tennis the national tournament semifinals,"Action, Comedy, Sports",OVA,6.0,8.09,21186.0
433,433,15,eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145.0,8.08,83648.0
434,434,122,full moon wo sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52.0,8.08,59374.0
435,435,29095,grisaia no rakuen,"Drama, Harem, Psychological, Romance",TV,10.0,8.08,111962.0
436,436,1594,jigoku shoujo futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26.0,8.08,79816.0
437,437,3092,junjou romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12.0,8.08,117910.0
438,438,10721,mawaru penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24.0,8.08,156689.0
439,439,16395,sket dance ova,"Comedy, School, Shounen",OVA,1.0,8.08,11342.0
440,440,3588,soul eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51.0,8.08,580184.0
441,441,4106,trigun badlands rumble,"Action, Comedy, Sci-Fi",Movie,1.0,8.08,68181.0
442,442,387,haibane renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13.0,8.07,120731.0
443,443,16916,kuroko no basket tip off,"Comedy, School, Shounen, Sports",Special,1.0,8.07,41760.0
